name,degree_measure,centrality,tax_id,Kingdom,Phylum,Class,Order,Family,Genus
Dorea_longicatena,1576,0.004597688286112618,4582,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea
Firmicutes_bacterium,1496,0.0031713072706575024,49163,k__Bacteria,p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified
Eubacterium_ramulus,1458,0.0028282164932486083,4959,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Turicibacter_sanguinis,1280,0.006244485672594849,6847,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Turicibacter
LKT_f__Prevotellaceae,1258,0.002513335599319963,1581,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,LKT_f__Prevotellaceae
Clostridium_disporicum,1168,0.004454592438408175,6172,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Dysosmobacter_welbionis,1028,0.0027473354182466813,15078,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Dysosmobacter
Dysosmobacter_sp_NSJ_60,1028,0.0020556820492607635,15124,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Dysosmobacter
Flavonifractor_plautii,1028,0.0017145625910373638,15132,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Flavonifractor
Clostridium_phoceensis,1028,0.0019075058146069256,15154,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Ruthenibacterium_lactatiformans,1028,0.0021012459670942995,15271,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruthenibacterium
Bacteroides_uniformis,1028,0.0017862459868599842,1836,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Bacteroides_thetaiotaomicron,1028,0.0015352923317756967,1861,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Bacteroides_ovatus,1028,0.0014001956039277623,1871,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Parabacteroides_distasonis,1028,0.003579657228340544,1934,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides
Parabacteroides_merdae,1028,0.002907603117028775,1949,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides
Blautia_wexlerae,1028,0.0030216492667603408,4837,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Eubacterium_rectale,1028,0.0029112842065849116,4933,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Clostridium_leptum,1014,0.0019563093473205172,14853,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Clostridia_bacterium_UC5_1_1D1,1014,0.001814277977130541,14995,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Intestinimonas_butyriciproducens,1014,0.0019141067881520296,15126,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Intestinimonas
Lawsonibacter_sp_NSJ_51,1014,0.002084479941015236,15131,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Lawsonibacter
Candidatus_Cibiobacter_qucibialis,1014,0.0016951732412026886,15286,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Candidatus_Cibiobacter
Alistipes_putredinis,1014,0.0018906334877810804,2318,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Anaerotruncus_rubiinfantis,1014,0.0020236788600594604,25416,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus
Anaerostipes_hadrus,1014,0.0021195361678642195,4540,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes
Phocea_massiliensis,996,0.0023140743100312044,14837,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Phocea
Alistipes_shahii,996,0.0032788520546760476,2295,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Lachnospiraceae_bacterium_NSJ_29,996,0.0027127353739014723,25431,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Dorea_formicigenerans,996,0.002449771197998629,4575,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea
Blautia_faecis,996,0.003302181707456083,4820,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Fusicatenibacter_saccharivorans,996,0.0025447515095051543,4874,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Fusicatenibacter
Clostridium_sp_AF34_10BH,996,0.002484937439085995,4914,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Roseburia_hominis,996,0.0023587623141188437,4936,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Firmicutes_bacterium_AF16_15,996,0.003405867778915099,4993,k__Bacteria,p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified
Intestinimonas_gabonensis,996,0.0023233467787327163,79840,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Intestinimonas
Oscillospiraceae_bacterium_NSJ_64,996,0.0022041869448515415,82503,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified
Roseburia_inulinivorans,988,0.0014604067999257776,4940,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Lachnospira_eligens,988,0.0019392103086986765,5082,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira
Clostridia_unclassified_SGB4121,980,0.0014087217372819646,4121,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Streptococcus_thermophilus,980,0.0021063344794027723,8002,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Eggerthella_lenta,976,0.001621211862567269,14809,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthella
Adlercreutzia_equolifaciens,972,0.0017104330486702299,14797,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Adlercreutzia
Intestinimonas_massiliensis,972,0.0019641422479322397,29331,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Intestinimonas
Candidatus_Schneewindia_gallinarum,972,0.0017306921790337078,63326,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Schneewindia
Streptococcus_salivarius,970,0.0032533725216416128,8007,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Butyricimonas_paravirosa,960,0.0018556934162136166,1785,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas
Anaeromassilibacillus_sp_An250,950,0.001885615153518251,14894,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaeromassilibacillus
Ruminococcaceae_unclassified_SGB15236,950,0.0031002407520022033,15236,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Dorea_sp_AF36_15AT,950,0.0013383273174131284,4552,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea
Clostridium_fessum,950,0.0016559652865075485,4705,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Clostridiales_bacterium_KLE1615,950,0.0018113768767609715,5090,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Odoribacter_splanchnicus,948,0.0029977599812255518,1790,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Odoribacter
Eubacterium_siraeum,948,0.0031272057489201426,4198,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Anaerotruncus_massiliensis,944,0.001810133341558166,14965,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus
Blautia_hydrogenotrophica,944,0.0016707739915969686,4677,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Candidatus_Pararuminococcus_gallinarum,944,0.002048720651559858,63327,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Pararuminococcus
Massilimicrobiota_timonensis,944,0.001847426829560728,6767,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Massilimicrobiota
Roseburia_faecis,942,0.0016557683088607921,4925,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Clostridium_sp_AF36_4,938,0.0022854943843227914,4644,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Enterocloster_bolteae,938,0.0028262595642120063,4758,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
Bacteroides_fragilis,932,0.001645343562879868,1855,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Massilimaliae_massiliensis,932,0.002055381029282049,29347,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Massilimaliae
Streptococcus_parasanguinis,932,0.003140400252407102,8071,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Collinsella_aerofaciens,928,0.0017584771294732518,14546,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella
Lacrimispora_amygdalina,928,0.001204993810144902,4716,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lacrimispora
Clostridia_unclassified_SGB66170,928,0.0021551091885157955,66170,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Bittarella_massiliensis,928,0.0018759924625061939,7263,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Bittarella
Bilophila_wadsworthia,918,0.0017163683962308567,15452,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila
Enterocloster_aldensis,918,0.0019861736728150094,4762,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
Blautia_massiliensis,918,0.0016935429151787194,4826,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Clostridium_innocuum,914,0.0027932237416069517,4037,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium
Veillonella_parvula,912,0.0018251821525974011,6939,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella
Clostridium_sp_Marseille_P3244,908,0.0019509686687132575,29302,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Hungatella_hathewayi,908,0.0016567004416174205,4742,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Hungatella
Ruminococcaceae_unclassified_SGB15234,906,0.0035047896237507888,15234,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Blautia_SGB4815,906,0.0014981933723703907,4815,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Methanobrevibacter_smithii,906,0.0027605429498761104,714,k__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter
Coprococcus_comes,904,0.002612775472299211,4577,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus
Clostridium_sp_AM22_11AC,904,0.00195828736878016,4749,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Harryflintia_acetispora,902,0.0029236080081629034,14838,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Harryflintia
Candidatus_Avimicrobium_caecorum,902,0.00345156427776629,15350,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Avimicrobium
LKT_f__Erysipelotrichaceae,902,0.0033130713534691345,4030,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,LKT_f__Erysipelotrichaceae
Roseburia_sp_AF02_12,902,0.0017570951153011074,4938,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Eisenbergiella_tayi,902,0.002837295146494824,4988,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Eisenbergiella
Alistipes_finegoldii,900,0.0014743888362769798,2301,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Intestinibacter_bartlettii,900,0.0013018575059980798,6140,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Intestinibacter
Agathobaculum_butyriciproducens,894,0.001650257253175008,14993,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Agathobaculum
Barnesiella_intestinihominis,894,0.0014298565686178234,1965,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Barnesiella
Alistipes_indistinctus,894,0.0020290357966237234,2325,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Romboutsia_timonensis,894,0.00120892298745093,6148,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Romboutsia
Massilioclostridium_coli,892,0.0013758158434249487,29305,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Massilioclostridium
Escherichia_coli,888,0.0034920725231196285,10068,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia
Phocaeicola_vulgatus,886,0.0016094798287987558,1814,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidales_unclassified,g__Phocaeicola
Fournierella_massiliensis,882,0.0019673194871355783,15280,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Fournierella
Angelakisella_massiliensis,882,0.0021287603518232194,29321,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Angelakisella
Pseudoruminococcus_massiliensis,882,0.0019673194871348033,4280,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Pseudoruminococcus
Eubacterium_sp_AF15_50,882,0.0021287603518225303,5042,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Catenibacillus_scindens,882,0.0018050881106923412,59869,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Catenibacillus
Candidatus_Aristotella_avistercoris,882,0.0019673194871340878,63343,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Aristotella
Pseudomonas_aeruginosa,878,0.001984491841802212,12320,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas
Ruminococcus_bromii,878,0.001667175299333902,4285,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus
Clostridiales_bacterium_1_7_47FAA,878,0.0026155959240647853,4763,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Lachnoclostridium_sp_An138,878,0.00300757421676344,4774,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Candidatus_Heteroscilispira_lomanii,878,0.0019844918417997134,63278,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Heteroscilispira
Christensenellaceae_bacterium_NSJ_44,878,0.0017413107532747694,7265,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenellaceae_unclassified
Gordonibacter_pamelaeae,876,0.0016805328717988874,14807,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Gordonibacter
Clostridium_methylpentosum,874,0.0017792814590421062,14962,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Bacteroides_xylanisolvens,874,0.0012789731608428426,1867,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Alistipes_senegalensis,872,0.002625226391415812,2296,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Enterocloster_asparagiformis,864,0.002665276055570623,4724,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
LKT_p__Actinobacteria,864,0.001828668382917251,72479,k__Bacteria,p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria
Clostridia_unclassified_SGB14844,862,0.0034475508088593633,14844,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Clostridia_unclassified_SGB15402,862,0.003447550808858914,15402,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Clostridiaceae_bacterium_OM08_6BH,860,0.0012879177894704011,4768,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridiaceae_unclassified
Alistipes_onderdonkii,854,0.0035356273924360576,2303,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Blautia_SGB4805,854,0.0023097311827296975,4805,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Lacrimispora_celerecrescens,854,0.0021624669514546356,4868,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lacrimispora
Roseburia_intestinalis,854,0.0027937132834271812,4951,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Blautia_caecimuris,852,0.0017480034943517183,4862,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Alistipes_communis,850,0.0029570643624741723,2290,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
LKT_f__Eggerthellaceae,850,0.0029780004818731258,63101,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,LKT_f__Eggerthellaceae
Candidatus_Avimonas_narfia,848,0.0030171159865413303,14941,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Avimonas
Mediterraneibacter_butyricigenes,848,0.0017448004570521677,25493,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Evtepia_gabavorous,842,0.001526230508789458,15120,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Evtepia
Clostridium_symbiosum,842,0.0015654264063848216,4699,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Streptococcus_mutans,840,0.0020272497371541967,8000,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Lachnoclostridium_sp_An131,838,0.001579436525417031,4775,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Neglecta_timonensis,836,0.0017281239644999931,14851,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Neglecta
Gemmiger_formicilis,836,0.002344957402620253,15300,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Gemmiger
Ruminococcaceae_bacterium_Marseille_P2935,836,0.0019158899040872155,29346,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
Dielma_fastidiosa,836,0.0011724999958619498,4031,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Dielma
Faecalicatena_contorta,836,0.002480493537497104,4613,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Faecalicatena
Clostridium_sp_AM49_4BH,834,0.0014725772027072656,4652,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Clostridium_spiroforme,834,0.0020091649961256263,6747,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium
Clostridiales_unclassified_SGB15145,832,0.0015117931817873575,15145,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Allisonella_histaminiformans,832,0.001281254957690739,5843,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Allisonella
Ruminococcus_gnavus,828,0.003224093288840664,4584,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Butyricicoccus_sp_AM29_23AC,826,0.002743376272182595,14991,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Butyricicoccus
Parasutterella_excrementihominis,826,0.0012825315809890671,9262,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Parasutterella
Ruminococcaceae_bacterium_D5,820,0.0033014662578911124,14960,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified
